"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20250626","공항철도 1호선","청라국제도시","8392","7799","20250629"
"20250626","1호선","청량리(서울시립대입구)","24254","24017","20250629"
"20250626","경원선","청량리(서울시립대입구)","17943","18642","20250629"
"20250626","분당선","청명","5202","4902","20250629"
"20250626","경원선","청산","208","161","20250629"
"20250626","경춘선","청평","2048","2069","20250629"
"20250626","경강선","초월","4155","3789","20250629"
"20250626","안산선","초지","5518","5409","20250629"
"20250626","4호선","총신대입구(이수)","21350","22901","20250629"
"20250626","경춘선","춘천","1525","1309","20250629"
"20250626","3호선","충무로","4","0","20250629"
"20250626","4호선","충무로","35681","36704","20250629"
"20250626","2호선","충정로(경기대입구)","11964","12591","20250629"
"20250626","5호선","충정로(경기대입구)","5682","5923","20250629"
"20250626","경의선","탄현","8613","8114","20250629"
"20250626","장항선","탕정","2184","1935","20250629"
"20250626","6호선","태릉입구","6569","7131","20250629"
"20250626","7호선","태릉입구","9035","8549","20250629"
"20250626","분당선","태평","14084","13487","20250629"
"20250626","경춘선","퇴계원","3786","3457","20250629"
"20250626","경의선","파주","1308","1007","20250629"
"20250626","경강선","판교","6436","6501","20250629"
"20250626","중앙선","팔당","801","815","20250629"
"20250626","경춘선","평내호평","7078","6819","20250629"
"20250626","과천선","평촌","20305","19899","20250629"
"20250626","경부선","평택","12318","12234","20250629"
"20250626","경부선","평택지제","4181","4063","20250629"
"20250626","경의선","풍산","7008","6639","20250629"
"20250626","7호선","하계","19817","18580","20250629"
"20250626","5호선","하남검단산","7299","6817","20250629"
"20250626","5호선","하남시청(덕풍?신장)","9460","8923","20250629"
"20250626","5호선","하남풍산","5101","5072","20250629"
"20250626","7호선","학동","26995","28228","20250629"
"20250626","3호선","학여울","2210","2236","20250629"
"20250626","6호선","한강진","9671","11946","20250629"
"20250626","경의선","한국항공대","2167","1966","20250629"
"20250626","경원선","한남","4117","3971","20250629"
"20250626","안산선","한대앞","10027","10125","20250629"
"20250626","4호선","한성대입구(삼선교)","15696","14829","20250629"
"20250626","9호선2~3단계","한성백제","3620","3219","20250629"
"20250626","2호선","한양대","10913","11671","20250629"
"20250626","분당선","한티","16548","17781","20250629"
"20250626","6호선","합정","14398","14313","20250629"
"20250626","2호선","합정","34724","37582","20250629"
"20250626","5호선","행당","8903","8032","20250629"
"20250626","경의선","행신","8478","8497","20250629"
"20250626","4호선","혜화","39702","40069","20250629"
"20250626","수인선","호구포","4245","4482","20250629"
"20250626","2호선","홍대입구","75138","81393","20250629"
"20250626","경의선","홍대입구","2314","2629","20250629"
"20250626","공항철도 1호선","홍대입구","15267","15313","20250629"
"20250626","3호선","홍제","19823","18606","20250629"
"20250626","우이신설선","화계","4103","3963","20250629"
"20250626","5호선","화곡","31698","29597","20250629"
"20250626","6호선","화랑대(서울여대입구)","12438","10116","20250629"
"20250626","경부선","화서","12002","11924","20250629"
"20250626","일산선","화정","19328","19770","20250629"
"20250626","중앙선","회기","28536","26617","20250629"
"20250626","경원선","회룡","14773","14421","20250629"
"20250626","4호선","회현(남대문시장)","31511","33246","20250629"
"20250626","경의선","효창공원앞","3535","4138","20250629"
"20250626","6호선","효창공원앞","8701","7821","20250629"
"20250626","9호선","흑석(중앙대입구)","10280","10582","20250629"
"20250625","우이신설선","4.19민주묘지","3305","3191","20250628"
"20250625","경원선","가능","6798","6616","20250628"
"20250625","8호선","가락시장","9508","10271","20250628"
"20250625","3호선","가락시장","9894","9686","20250628"
"20250625","경부선","가산디지털단지","20859","23835","20250628"
"20250625","7호선","가산디지털단지","52028","52027","20250628"
"20250625","9호선","가양","24850","24668","20250628"
"20250625","우이신설선","가오리","4816","4846","20250628"
"20250625","경의선","가좌","6448","6173","20250628"
"20250625","분당선","가천대","8764","8890","20250628"
"20250625","경춘선","가평","2147","2188","20250628"
"20250625","경인선","간석","6237","5996","20250628"
"20250625","경춘선","갈매","3061","2677","20250628"
"20250625","2호선","강남","91778","89395","20250628"
"20250625","7호선","강남구청","18522","20523","20250628"
"20250625","분당선","강남구청","11111","12759","20250628"
"20250625","5호선","강동","21218","20701","20250628"
"20250625","8호선","강동구청","12027","12519","20250628"
"20250625","경의선","강매","3541","3047","20250628"
"20250625","2호선","강변(동서울터미널)","27997","25220","20250628"
"20250625","5호선","강일","6697","6294","20250628"
"20250625","경춘선","강촌","434","425","20250628"
"20250625","5호선","개롱","7513","7865","20250628"
"20250625","경인선","개봉","23899","23906","20250628"
"20250625","분당선","개포동","4898","5032","20250628"
"20250625","9호선","개화","2979","1975","20250628"
"20250625","5호선","개화산","6799","6407","20250628"
"20250625","5호선","거여","11424","11273","20250628"
"20250625","2호선","건대입구","37386","38431","20250628"
"20250625","7호선","건대입구","14147","14438","20250628"
"20250625","공항철도 1호선","검암","6607","6720","20250628"
"20250625","경강선","경기광주","8544","7988","20250628"
"20250625","과천선","경마공원","1526","1577","20250628"
"20250625","3호선","경복궁(정부서울청사)","30116","31119","20250628"
"20250625","3호선","경찰병원","8560","8600","20250628"
"20250625","경의선","계양","1","0","20250628"
"20250625","공항철도 1호선","계양","13952","13707","20250628"
"20250625","5호선","고덕","11870","11402","20250628"
"20250625","6호선","고려대(종암)","9238","8929","20250628"
"20250625","수인선","고색","6105","5731","20250628"
"20250625","3호선","고속터미널","47142","44098","20250628"
"20250625","7호선","고속터미널","18110","15737","20250628"
"20250625","9호선","고속터미널","15646","20170","20250628"
"20250625","안산선","고잔","9350","8950","20250628"
"20250625","경의선","곡산","651","707","20250628"
"20250625","경강선","곤지암","2241","2155","20250628"
"20250625","경의선","공덕","4736","3842","20250628"
"20250625","6호선","공덕","21837","21146","20250628"
"20250625","공항철도 1호선","공덕","3488","4359","20250628"
"20250625","5호선","공덕","16914","17920","20250628"
"20250625","7호선","공릉(서울과학기술대)","13438","13153","20250628"
"20250625","9호선","공항시장","3136","3427","20250628"
"20250625","공항철도 1호선","공항화물청사","2050","2199","20250628"
"20250625","과천선","과천","6512","5981","20250628"
"20250625","경부선","관악","7671","7587","20250628"
"20250625","신림선","관악산(서울대)","2974","2866","20250628"
"20250625","5호선","광나루(장신대)","11982","11393","20250628"
"20250625","경부선","광명","3978","3380","20250628"
"20250625","7호선","광명사거리","23084","23033","20250628"
"20250625","경원선","광운대","8670","8247","20250628"
"20250625","5호선","광화문(세종문화회관)","39655","41819","20250628"
"20250625","6호선","광흥창(서강)","11015","10813","20250628"
"20250625","3호선","교대(법원.검찰청)","19288","11190","20250628"
"20250625","2호선","교대(법원.검찰청)","35786","42867","20250628"
"20250625","경부선","구로","19159","19387","20250628"
"20250625","2호선","구로디지털단지","64711","64189","20250628"
"20250625","분당선","구룡","3860","3853","20250628"
"20250625","중앙선","구리","8484","8794","20250628"
"20250625","9호선","구반포","2263","2145","20250628"
"20250625","6호선","구산","9158","7336","20250628"
"20250625","분당선","구성","7647","7673","20250628"
"20250625","2호선","구의(광진구청)","29795","29153","20250628"
"20250625","경인선","구일","13279","14921","20250628"
"20250625","3호선","구파발","23991","23095","20250628"
"20250625","중앙선","국수","872","789","20250628"
"20250625","9호선","국회의사당","21568","21888","20250628"
"20250625","5호선","군자(능동)","13011","14135","20250628"
"20250625","7호선","군자(능동)","16790","13567","20250628"
"20250625","경부선","군포","7701","7640","20250628"
"20250625","경춘선","굴봉산","109","113","20250628"
"20250625","5호선","굽은다리(강동구민회관앞)","11269","11066","20250628"
"20250625","경춘선","금곡","1811","1799","20250628"
"20250625","경의선","금릉","5141","5036","20250628"
"20250625","경부선","금정","30154","30721","20250628"
"20250625","경부선","금천구청","11602","11936","20250628"
"20250625","경의선","금촌","6760","6515","20250628"
"20250625","3호선","금호","8871","8519","20250628"
"20250625","분당선","기흥","11287","10306","20250628"
"20250625","5호선","길동","9951","10057","20250628"
"20250625","4호선","길음","23190","23182","20250628"
"20250625","경춘선","김유정","381","394","20250628"
"20250625","9호선","김포공항","6159","11229","20250628"
"20250625","서해선","김포공항","3258","4863","20250628"
"20250625","5호선","김포공항","12753","8212","20250628"
"20250625","공항철도 1호선","김포공항","9732","5844","20250628"
"20250625","5호선","까치산","30529","29502","20250628"
"20250625","2호선","낙성대(강감찬)","30620","30004","20250628"
"20250625","7호선","남구로","16993","17971","20250628"
"20250625","수인선","남동인더스파크","2537","2880","20250628"
"20250625","3호선","남부터미널(예술의전당)","33240","34053","20250628"
"20250625","7호선","남성","12251","11777","20250628"
"20250625","경부선","남영","10140","10725","20250628"
"20250625","8호선","남위례","8498","8372","20250628"
"20250625","경춘선","남춘천","2666","2669","20250628"
"20250625","4호선","남태령","1637","1429","20250628"
"20250625","8호선","남한산성입구(성남법원.검찰청)","14129","12932","20250628"
"20250625","7호선","내방","16536","16547","20250628"
"20250625","9호선","노들","5496","4725","20250628"
"20250625","9호선","노량진","27543","26912","20250628"
"20250625","경부선","노량진","8331","8360","20250628"
